prix_fcfa,superficie_m2,nombre_pieces,nombre_salles_bain,jardin,piscine,parking,terrasse,cuisineEquipee,securisee,balcon,cite,meuble,basse,duplex,triplex
190000000.0,500.0,8.0,7.0,1,0,1,1,1,0,1,1,1,0,1,0
160000000.0,230.0,5.0,4.0,0,0,1,0,1,1,0,1,1,0,1,0
55000000.0,350.0,4.0,2.0,0,0,0,0,0,0,0,1,0,0,0,0
160000000.0,350.0,6.0,5.0,0,0,0,0,0,1,0,1,0,0,1,0
160000000.0,300.0,5.0,4.0,0,1,1,0,1,0,0,0,1,0,1,0
75000000.0,200.0,4.0,2.0,0,0,0,1,1,0,0,1,1,1,0,0
250000000.0,500.0,5.0,5.0,1,1,1,0,1,0,0,1,1,0,1,0
170000000.0,300.0,5.0,4.0,0,1,1,0,0,0,0,0,0,0,1,0
250000000.0,303.0,5.0,4.0,1,0,1,1,1,1,0,1,1,0,1,0
250000000.0,303.0,5.0,5.0,0,0,1,1,1,1,0,1,1,0,1,0
350000000.0,500.0,7.0,5.0,1,0,1,0,0,1,0,1,1,0,1,0
650000000.0,559.0,6.0,6.0,1,1,0,1,1,0,0,1,1,0,1,0
160000000.0,230.0,5.0,4.0,0,0,1,0,1,1,0,0,1,0,1,0
80000000.0,220.0,5.0,4.0,0,0,0,0,0,0,0,1,0,0,1,0
1600000000.0,2400.0,25.0,30.0,0,1,0,0,1,0,0,0,1,0,0,0
350000000.0,500.0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,1,0
155000000.0,230.0,5.0,5.0,0,0,1,0,1,1,0,0,1,0,1,0
400000000.0,476.0,11.0,8.0,0,1,1,1,1,1,0,1,1,0,0,1
60000000.0,200.0,4.0,4.0,0,0,1,1,1,0,0,1,1,1,0,0
185000000.0,200.0,6.0,4.0,0,0,1,0,1,0,1,0,1,0,1,0
430000000.0,300.0,4.0,4.0,0,1,0,0,0,1,0,0,0,0,1,0
330000000.0,448.0,6.0,3.0,1,0,1,0,0,0,0,0,0,0,1,0
200000000.0,430.0,4.0,3.0,1,0,1,1,1,0,0,0,1,0,1,0
270000000.0,545.0,7.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0
1500000000.0,5000.0,5.0,5.0,0,1,0,0,0,0,0,0,1,0,1,0
350000000.0,450.0,6.0,6.0,0,0,0,0,0,0,0,1,0,0,1,0
350000000.0,450.0,6.0,6.0,0,0,0,0,0,0,0,1,0,0,1,0
160000000.0,300.0,6.0,6.0,0,0,1,1,1,0,1,0,1,0,1,0
120000000.0,250.0,5.0,4.0,0,0,1,1,0,0,0,1,0,0,1,0
170000000.0,300.0,6.0,6.0,1,0,1,1,0,1,0,0,0,0,1,0
65000000.0,230.0,4.0,4.0,0,0,1,1,0,0,0,0,0,1,0,0
320000000.0,203.0,6.0,4.0,0,1,1,1,1,0,0,0,1,0,0,1
1200000000.0,1200.0,7.0,4.0,1,0,1,1,1,0,0,0,1,1,0,0
140000000.0,230.0,5.0,5.0,0,1,0,1,1,0,0,0,1,1,0,0
1400000000.0,1800.0,9.0,6.0,1,1,1,1,1,0,0,0,1,0,1,0
185000000.0,500.0,4.0,3.0,1,1,1,0,0,0,0,1,0,0,1,0
700000000.0,1000.0,12.0,8.0,0,0,1,0,0,0,0,0,0,0,1,0
90000000.0,278.0,4.0,2.0,0,0,1,1,1,0,0,1,1,0,1,0
190000000.0,430.0,5.0,4.0,1,0,1,1,1,0,0,0,1,0,1,0
650000000.0,559.0,6.0,5.0,1,1,0,1,1,0,0,1,1,0,1,0
90000000.0,200.0,5.0,5.0,0,0,1,1,1,0,1,1,1,0,1,0
55000000.0,250.0,4.0,3.0,0,0,1,1,0,0,0,1,0,0,1,0
155000000.0,260.0,5.0,5.0,1,0,1,0,1,1,0,0,1,1,0,0
80000000.0,300.0,3.0,4.0,0,0,1,1,1,0,0,1,1,1,0,0
160000000.0,350.0,6.0,5.0,1,1,0,1,0,0,0,1,0,0,1,0
155000000.0,260.0,6.0,5.0,1,1,1,1,1,0,0,0,1,0,1,0
120000000.0,300.0,5.0,5.0,0,0,1,0,1,0,0,0,1,0,1,0
650000000.0,559.0,6.0,5.0,1,1,0,1,1,1,0,1,1,0,1,0
150000000.0,250.0,5.0,5.0,0,0,1,0,1,1,0,1,1,0,1,0
160000000.0,400.0,7.0,5.0,1,0,1,0,1,0,0,1,1,0,1,0
750000000.0,500.0,7.0,5.0,0,0,0,0,0,0,0,1,0,0,1,0
160000000.0,400.0,5.0,5.0,0,0,1,1,1,1,1,1,1,0,1,0
160000000.0,400.0,7.0,5.0,1,0,1,0,1,0,0,1,1,0,1,0
95000000.0,650.0,6.0,4.0,0,1,1,1,0,0,0,1,0,0,1,0
180000000.0,300.0,6.0,6.0,0,1,0,1,1,1,0,1,1,0,0,1
60000000.0,500.0,5.0,4.0,0,0,1,1,1,1,0,1,1,1,0,0
180000000.0,300.0,5.0,5.0,1,1,1,1,1,0,1,1,1,0,1,0
75000000.0,239.0,4.0,4.0,0,0,1,1,1,0,0,1,1,1,0,0
400000000.0,800.0,10.0,7.0,1,1,1,1,0,0,1,1,0,0,0,1
250000000.0,556.0,5.0,4.0,0,0,0,0,0,0,0,1,0,1,0,0
460000000.0,380.0,7.0,5.0,0,0,1,0,0,1,0,0,0,0,1,0
160000000.0,400.0,8.0,6.0,0,0,0,0,0,1,0,1,0,1,0,0
150000000.0,280.0,4.0,4.0,1,0,0,0,1,0,0,0,1,0,1,0
135000000.0,200.0,5.0,1.0,0,0,1,1,1,0,1,0,1,0,1,1
60000000.0,225.0,5.0,4.0,0,0,1,1,0,1,0,0,0,0,1,0
1800000000.0,1118.0,12.0,8.0,1,0,1,1,1,0,1,0,1,0,1,0
320000000.0,407.0,5.0,4.0,1,1,1,1,1,1,0,1,1,0,1,0
45000000.0,200.0,3.0,2.0,0,0,1,0,0,0,0,1,1,1,0,0
105000000.0,600.0,7.0,7.0,0,0,0,0,0,0,0,0,0,0,1,0
160000000.0,300.0,6.0,4.0,0,1,1,1,1,0,1,1,1,0,1,0
650000000.0,500.0,6.0,7.0,1,0,1,0,1,0,0,1,1,0,0,1
160000000.0,200.0,5.0,1.0,0,0,1,1,1,0,1,1,1,0,1,1
110000000.0,500.0,7.0,6.0,0,0,1,1,0,0,0,1,0,0,1,0
430000000.0,800.0,5.0,2.0,1,0,0,0,1,0,0,1,1,1,0,0
45000000.0,500.0,7.0,7.0,0,1,0,1,0,0,0,1,0,0,1,0
150000000.0,300.0,5.0,5.0,1,0,0,1,0,0,0,1,0,0,1,0
350000000.0,400.0,5.0,4.0,0,0,0,1,1,0,0,1,1,0,1,0
60000000.0,307.0,4.0,4.0,1,0,1,1,1,1,0,1,1,1,0,0
120000000.0,250.0,4.0,2.0,0,0,0,0,0,0,0,1,0,0,1,0
150000000.0,200.0,6.0,6.0,0,0,0,0,0,0,0,1,0,0,1,0
160000000.0,300.0,6.0,4.0,0,0,1,0,1,0,0,0,1,0,1,0
95000000.0,250.0,4.0,2.0,1,0,1,1,1,1,0,1,1,1,0,0
110000000.0,500.0,7.0,5.0,1,0,0,0,0,0,0,1,0,0,1,0
90000000.0,200.0,6.0,4.0,1,0,1,1,0,0,0,0,0,0,1,0
52000000.0,186.0,4.0,2.0,0,0,1,1,0,0,0,1,0,0,0,0
160000000.0,300.0,8.0,5.0,0,1,1,1,1,0,0,0,1,0,1,0
155000000.0,300.0,5.0,4.0,0,0,1,0,0,0,0,0,0,0,1,0
350000000.0,300.0,6.0,6.0,0,0,1,0,1,0,0,0,1,0,1,0
100000000.0,320.0,5.0,4.0,1,0,1,1,1,0,0,1,1,1,0,0
130000000.0,230.0,5.0,4.0,0,0,1,1,1,0,0,1,1,0,1,0
120000000.0,230.0,4.0,4.0,0,0,1,0,0,0,0,0,0,0,1,0
90000000.0,200.0,5.0,4.0,0,0,1,1,0,0,0,1,0,0,1,0
97000000.0,230.0,6.0,4.0,0,0,0,1,0,0,0,1,0,0,0,0
350000000.0,300.0,6.0,4.0,0,0,0,0,0,0,0,0,1,0,1,0
52000000.0,186.0,4.0,2.0,0,0,1,1,0,0,0,1,0,0,0,0
180000000.0,317.0,10.0,7.0,0,0,1,1,1,0,0,1,1,0,1,0
180000000.0,400.0,10.0,10.0,1,0,1,0,0,0,0,0,0,0,1,0
180000000.0,250.0,6.0,4.0,0,0,1,0,1,0,0,0,1,0,1,0
97000000.0,230.0,6.0,4.0,0,0,0,1,0,0,0,1,0,0,0,0
90000000.0,300.0,4.0,4.0,0,0,0,0,0,0,0,1,0,0,1,0
90000000.0,250.0,5.0,5.0,0,0,1,1,0,0,0,1,0,0,1,0
175000000.0,410.0,6.0,3.0,0,0,0,0,1,1,0,0,1,0,1,0
135000000.0,345.0,5.0,6.0,0,0,0,1,1,0,0,0,1,0,1,0
95000000.0,230.0,6.0,6.0,0,0,1,1,1,1,1,0,1,0,1,0
300000000.0,333.0,8.0,8.0,1,1,0,1,0,0,0,1,0,0,0,0
175000000.0,410.0,6.0,5.0,1,1,0,0,1,1,0,0,1,0,1,0
340000000.0,203.0,6.0,6.0,1,1,1,1,1,0,1,0,1,0,0,1
200000000.0,260.0,6.0,5.0,1,0,1,1,1,0,0,1,1,0,1,0
320000000.0,338.0,5.0,7.0,1,1,1,1,1,1,0,0,1,0,1,0
250000000.0,303.0,5.0,5.0,1,0,1,0,0,1,0,1,0,0,1,0
420000000.0,617.0,8.0,6.0,0,0,1,0,1,1,0,1,1,0,0,0
60000000.0,200.0,4.0,4.0,0,0,1,1,0,0,0,1,0,0,1,0
55000000.0,200.0,4.0,4.0,0,0,1,1,1,0,0,1,1,1,0,0
175000000.0,350.0,6.0,6.0,0,0,0,0,0,0,0,0,0,0,1,0
120000000.0,250.0,5.0,5.0,0,0,1,1,1,0,0,1,1,0,1,0
70000000.0,200.0,5.0,4.0,0,0,1,1,0,0,0,1,0,0,1,0
900000000.0,950.0,10.0,9.0,0,0,0,0,0,0,0,0,0,0,1,0
300000000.0,430.0,4.0,2.0,1,1,1,1,0,1,0,1,0,1,0,0
650000000.0,4000.0,12.0,7.0,1,1,0,1,1,0,0,0,1,0,1,0
160000000.0,500.0,6.0,5.0,0,0,1,1,1,0,1,0,1,0,1,0
180000000.0,300.0,6.0,5.0,1,1,1,1,1,1,1,0,1,0,0,1
90000000.0,320.0,4.0,4.0,1,0,1,1,1,0,0,1,1,0,1,0
95000000.0,325.0,6.0,4.0,0,0,0,0,0,1,0,1,0,0,1,0
160000000.0,300.0,5.0,5.0,1,0,1,0,1,1,0,1,1,0,1,0
400000000.0,635.0,5.0,4.0,1,0,1,0,0,0,0,0,0,0,1,0
35000000.0,200.0,4.0,4.0,0,0,0,1,1,1,0,1,1,1,0,0
75000000.0,200.0,5.0,4.0,0,0,1,1,0,0,0,1,0,0,1,0
1800000000.0,2117.0,18.0,18.0,1,0,1,1,1,0,0,1,1,0,0,0
350000000.0,400.0,5.0,5.0,1,0,0,1,0,0,1,1,0,0,1,0
350000000.0,400.0,5.0,3.0,0,0,0,0,0,0,0,1,0,0,1,0
90000000.0,200.0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,1,0
180000000.0,300.0,4.0,4.0,1,0,0,0,0,0,0,0,0,1,0,0
420000000.0,617.0,9.0,9.0,0,0,1,0,1,1,0,1,1,0,1,0
200000000.0,1480.0,8.0,5.0,0,0,0,0,1,0,0,0,1,0,0,0
430000000.0,380.0,8.0,6.0,1,0,0,0,0,0,0,1,0,0,1,0
400000000.0,380.0,8.0,8.0,0,0,1,0,0,0,0,0,0,0,1,0
95000000.0,500.0,6.0,6.0,1,1,1,1,0,1,0,0,0,0,1,0
75000000.0,250.0,4.0,5.0,0,0,1,1,1,0,0,1,1,1,0,0
130000000.0,350.0,5.0,5.0,0,0,0,0,0,0,0,1,0,0,1,0
25000000.0,250.0,4.0,4.0,0,0,0,0,0,0,0,0,0,1,0,0
55000000.0,230.0,5.0,4.0,0,0,0,0,0,0,0,0,0,0,1,0
95000000.0,250.0,4.0,2.0,1,0,1,1,1,0,0,1,1,1,0,0
300000000.0,400.0,5.0,5.0,1,1,0,0,0,1,0,1,1,0,1,0
180000000.0,250.0,6.0,6.0,0,0,1,0,1,0,0,0,1,0,1,0
280000000.0,600.0,5.0,3.0,0,0,1,0,1,0,0,1,1,1,0,0
430000000.0,800.0,5.0,2.0,1,0,1,0,1,0,0,1,1,1,0,0
100000000.0,250.0,5.0,3.0,0,0,0,0,0,0,0,0,0,0,1,0
60000000.0,180.0,3.0,2.0,0,0,1,1,0,0,0,1,0,1,0,0
110000000.0,200.0,7.0,6.0,0,0,1,0,1,0,0,1,1,0,1,0
185000000.0,300.0,7.0,6.0,1,0,1,1,0,0,0,0,0,0,1,0
750000000.0,780.0,7.0,7.0,1,1,0,1,1,0,1,1,1,0,1,0
250000000.0,480.0,7.0,7.0,0,1,0,0,1,0,1,0,1,0,1,0
200000000.0,7.0,7.0,7.0,0,0,0,0,1,1,1,1,1,0,1,0
100000000.0,200.0,4.0,4.0,0,0,0,0,0,0,0,1,0,0,1,0
150000000.0,400.0,7.0,6.0,0,0,1,1,1,1,0,0,1,0,1,0
68000000.0,250.0,5.0,5.0,0,0,1,1,1,0,0,1,1,0,1,0
75000000.0,250.0,4.0,4.0,0,0,1,1,0,0,0,1,0,1,0,0
800000000.0,700.0,12.0,6.0,0,0,1,0,1,0,0,1,1,0,1,0
75000000.0,230.0,5.0,4.0,0,0,1,1,1,0,0,0,1,0,1,0
165000000.0,300.0,5.0,5.0,0,0,1,1,0,0,0,0,0,0,1,0
100000000.0,250.0,4.0,4.0,1,0,1,1,1,1,0,1,1,1,0,0
170000000.0,350.0,5.0,4.0,1,0,1,1,1,1,0,1,1,0,1,0
100000000.0,230.0,6.0,5.0,0,0,1,1,0,0,0,1,0,1,0,0
160000000.0,228.0,5.0,4.0,1,0,0,0,0,0,0,0,0,0,1,0
100000000.0,200.0,5.0,4.0,0,0,1,1,0,0,1,0,0,0,1,0
350000000.0,375.0,4.0,4.0,1,1,1,0,1,0,0,0,1,0,0,1
75000000.0,221.0,5.0,5.0,1,0,1,1,1,0,0,0,1,0,1,0
150000000.0,175.0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,1,0
330000000.0,365.0,7.0,5.0,1,0,1,0,1,0,0,0,1,0,1,0
95000000.0,250.0,4.0,3.0,1,0,1,1,1,1,0,1,1,1,0,0
65000000.0,230.0,4.0,3.0,0,0,0,0,0,0,0,0,0,1,0,0
80000000.0,200.0,7.0,6.0,0,0,1,1,0,0,0,1,0,0,1,0
59000000.0,307.0,4.0,4.0,1,0,1,1,1,1,0,0,1,0,0,0
100000000.0,300.0,4.0,3.0,1,0,1,1,0,0,0,1,0,1,0,0
200000000.0,405.0,4.0,4.0,0,0,0,1,1,1,1,1,1,0,1,0
75000000.0,200.0,5.0,4.0,0,0,0,0,0,0,0,1,0,0,1,0
70000000.0,511.0,5.0,5.0,1,1,0,0,0,0,0,1,0,0,1,0
220000000.0,300.0,5.0,6.0,1,0,1,0,0,0,0,1,0,0,1,0
70000000.0,260.0,4.0,4.0,0,0,1,1,1,0,0,1,1,1,0,0
75000000.0,250.0,4.0,4.0,0,0,0,1,1,0,0,1,1,1,0,0
420000000.0,617.0,9.0,7.0,0,0,1,0,1,1,0,1,1,0,1,0
150000000.0,200.0,5.0,4.0,0,1,1,1,0,1,0,1,0,0,1,0
65000000.0,200.0,4.0,3.0,1,0,1,0,0,0,0,1,0,0,1,0
135000000.0,200.0,5.0,4.0,0,0,1,1,1,0,0,1,1,0,1,0
250000000.0,300.0,4.0,4.0,1,0,1,0,0,0,0,1,0,1,0,0
185000000.0,350.0,5.0,4.0,1,0,0,1,1,0,0,0,1,0,1,0
120000000.0,300.0,5.0,5.0,1,0,1,1,1,0,0,0,1,0,1,0
70000000.0,511.0,5.0,4.0,1,1,0,0,0,0,0,0,0,1,0,0
260000000.0,540.0,5.0,3.0,0,0,1,1,1,0,0,0,1,1,0,0
70000000.0,250.0,5.0,4.0,0,0,1,1,1,0,0,1,1,0,1,0
100000000.0,250.0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,1,0
150000000.0,350.0,5.0,3.0,1,0,1,0,0,0,0,1,0,0,1,0
37000000.0,90.0,4.0,1.0,0,0,1,0,1,0,0,1,1,0,1,0
100000000.0,300.0,4.0,3.0,1,0,1,1,0,0,0,1,0,1,0,0
250000000.0,320.0,7.0,7.0,0,0,0,0,0,0,0,1,0,0,1,0
60000000.0,180.0,3.0,2.0,0,0,1,1,0,0,0,1,0,1,0,0
600000000.0,640.0,9.0,5.0,0,1,0,0,0,1,0,0,0,0,1,0
650000000.0,1800.0,7.0,6.0,1,1,0,0,0,0,0,0,0,0,1,0
420000000.0,617.0,9.0,6.0,1,0,1,0,1,0,0,1,1,0,1,0
200000000.0,350.0,7.0,5.0,0,0,1,0,1,0,0,1,1,0,0,1
135000000.0,200.0,5.0,4.0,0,0,1,1,1,0,0,0,1,0,1,0
75000000.0,230.0,5.0,4.0,0,0,1,1,1,0,0,0,1,0,1,0
110000000.0,200.0,7.0,5.0,0,0,1,0,1,0,0,1,1,0,1,0
420000000.0,617.0,9.0,8.0,1,0,1,0,1,0,0,1,1,0,1,0
175000000.0,300.0,6.0,6.0,0,0,1,1,0,0,0,1,0,0,1,0
250000000.0,303.0,5.0,5.0,1,0,1,1,1,1,0,1,1,0,1,0
250000000.0,303.0,5.0,5.0,0,0,1,1,1,1,0,1,1,0,1,0
2000000000.0,865.0,7.0,4.0,1,1,1,1,1,1,1,0,1,0,1,0
68000000.0,307.0,4.0,4.0,1,0,1,1,1,1,0,0,1,0,1,0
240000000.0,300.0,5.0,3.0,0,1,1,1,1,0,0,0,1,0,1,0
220000000.0,500.0,8.0,8.0,1,0,1,1,1,0,1,1,1,0,1,0
160000000.0,230.0,5.0,5.0,0,0,1,1,1,0,0,0,1,0,1,0
430000000.0,5.0,4.0,5.0,0,1,0,0,0,1,0,0,0,0,1,0
75000000.0,230.0,5.0,5.0,0,0,1,1,1,0,0,0,1,0,1,0
75000000.0,230.0,5.0,5.0,0,0,1,1,1,0,0,0,1,0,1,0
60000000.0,220.0,4.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0
120000000.0,300.0,5.0,5.0,1,0,1,1,1,0,0,0,1,0,1,0
95000000.0,250.0,5.0,5.0,0,0,1,1,0,0,0,1,0,1,0,0
90000000.0,300.0,4.0,4.0,0,0,0,0,0,0,0,0,0,1,0,0
650000000.0,500.0,7.0,7.0,1,0,1,1,1,0,0,0,1,0,1,0
300000000.0,1500.0,6.0,5.0,0,1,1,1,1,0,0,0,1,1,0,0
150000000.0,300.0,5.0,5.0,1,0,1,1,1,0,0,0,1,0,1,0
160000000.0,230.0,5.0,5.0,0,0,1,0,1,1,0,0,1,0,1,0
340000000.0,203.0,6.0,5.0,1,1,1,1,1,0,1,0,1,0,0,1
550000000.0,600.0,9.0,7.0,0,1,1,0,0,1,0,0,0,0,1,0
160000000.0,230.0,5.0,6.0,0,0,1,0,1,1,0,0,1,0,1,0
55000000.0,200.0,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0
350000000.0,203.0,5.0,4.0,1,1,1,1,1,0,1,0,1,0,1,1
250000000.0,320.0,5.0,5.0,1,1,1,0,0,1,0,1,0,0,1,0
340000000.0,203.0,6.0,5.0,1,1,1,1,1,0,1,0,1,0,0,1
150000000.0,300.0,5.0,5.0,1,0,1,1,1,0,0,0,1,0,1,0
200000000.0,320.0,4.0,3.0,1,0,0,1,1,0,0,0,1,1,0,0
65000000.0,250.0,4.0,4.0,0,0,0,0,0,0,0,0,0,1,0,0
450000000.0,1000.0,6.0,5.0,0,0,0,0,0,0,0,0,0,0,1,0
300000000.0,548.0,10.0,4.0,0,0,0,1,1,0,0,0,1,1,0,0
70000000.0,250.0,5.0,4.0,0,0,1,1,1,0,1,1,1,0,1,0
200000000.0,340.0,7.0,7.0,1,0,1,0,1,0,0,0,1,1,0,1
190000000.0,300.0,9.0,8.0,0,0,1,1,1,0,0,0,1,0,1,0
340000000.0,203.0,6.0,6.0,1,1,1,1,1,0,1,0,1,0,0,1
80000000.0,300.0,4.0,4.0,0,0,0,0,0,0,0,0,0,1,0,0
650000000.0,800.0,9.0,6.0,1,1,1,0,1,0,0,0,1,0,1,0
135000000.0,600.0,5.0,4.0,1,0,1,1,0,0,1,1,0,0,1,0
70000000.0,511.0,5.0,4.0,1,1,0,1,1,0,0,1,1,1,0,0
500000000.0,1350.0,6.0,5.0,1,0,1,0,0,0,0,0,0,1,0,0
750000000.0,780.0,7.0,6.0,1,1,1,1,1,0,1,1,1,0,1,0
95000000.0,300.0,5.0,5.0,0,0,1,1,1,0,1,1,1,0,1,0
250000000.0,350.0,9.0,6.0,1,0,1,1,0,0,0,1,0,0,1,0
340000000.0,500.0,8.0,5.0,1,1,1,1,1,0,0,0,1,0,1,0
180000000.0,255.0,5.0,4.0,1,1,1,0,0,0,0,0,0,0,1,0
220000000.0,303.0,5.0,4.0,1,0,1,1,1,1,0,1,1,0,1,0
300000000.0,1000.0,10.0,8.0,0,0,0,0,0,0,0,0,0,0,1,0
340000000.0,500.0,8.0,4.0,1,1,1,1,1,0,0,0,1,0,1,0
55000000.0,250.0,3.0,3.0,0,0,1,1,1,0,0,0,1,1,0,0
280000000.0,333.0,8.0,7.0,0,1,0,0,1,1,1,1,1,0,1,0
350000000.0,450.0,5.0,4.0,1,1,1,1,1,0,0,1,1,0,1,0
390000000.0,600.0,8.0,6.0,0,1,0,0,0,0,0,1,1,0,1,0
90000000.0,300.0,5.0,5.0,1,0,1,1,0,0,0,1,0,1,0,0
180000000.0,400.0,6.0,3.0,1,0,1,0,1,0,0,0,1,0,1,0
170000000.0,260.0,6.0,6.0,0,0,0,1,1,0,0,0,1,0,1,0
400000000.0,400.0,10.0,6.0,1,1,0,0,1,0,0,0,1,0,1,0
180000000.0,230.0,6.0,1.0,0,0,1,1,1,1,0,1,1,0,0,0
275000000.0,300.0,9.0,5.0,0,0,1,0,1,0,0,1,1,0,1,0
180000000.0,255.0,5.0,5.0,1,1,1,0,0,0,0,0,0,0,1,0
300000000.0,600.0,6.0,5.0,0,0,0,0,1,1,0,1,1,0,1,0
300000000.0,500.0,9.0,8.0,1,0,1,1,1,0,1,1,1,0,1,0
450000000.0,430.0,8.0,8.0,0,1,0,0,1,0,0,0,1,0,1,0
260000000.0,300.0,5.0,4.0,1,0,1,1,1,1,0,0,1,0,1,0
275000000.0,1200.0,6.0,4.0,1,0,0,0,1,1,0,0,1,1,0,1
340000000.0,203.0,6.0,4.0,0,1,1,1,1,0,0,0,1,0,0,1
180000000.0,300.0,6.0,4.0,0,1,1,0,1,1,1,0,1,0,0,1
350000000.0,250.0,8.0,5.0,0,1,0,0,1,0,0,0,1,0,0,1
390000000.0,600.0,8.0,6.0,0,1,0,0,0,0,0,1,1,0,1,0
250000000.0,500.0,5.0,4.0,0,1,1,0,1,0,0,0,1,0,1,0
120000000.0,300.0,5.0,4.0,0,0,1,1,1,0,1,0,1,0,1,0
350000000.0,545.0,7.0,5.0,0,0,0,0,0,0,0,0,0,1,0,0
450000000.0,600.0,7.0,6.0,0,1,1,1,1,0,0,0,1,0,1,0
130000000.0,260.0,5.0,4.0,0,0,1,1,1,0,0,0,1,0,1,0
250000000.0,400.0,10.0,7.0,0,0,0,0,0,0,0,0,0,0,1,0
160000000.0,480.0,6.0,4.0,1,0,1,1,1,1,0,1,1,1,0,0
450000000.0,300.0,6.0,6.0,0,1,0,0,0,0,0,0,0,0,1,0
310000000.0,654.0,6.0,4.0,1,1,1,1,1,0,0,1,1,0,0,0
200000000.0,600.0,3.0,3.0,0,1,0,0,0,0,0,0,0,0,0,0
160000000.0,452.0,8.0,5.0,1,0,1,0,1,1,1,1,1,0,0,0
580000000.0,640.0,6.0,6.0,1,1,1,0,1,1,0,1,1,0,1,0
130000000.0,300.0,6.0,6.0,0,0,1,1,1,0,0,0,1,0,0,1
190000000.0,400.0,6.0,6.0,0,0,0,1,1,0,1,1,1,0,1,0
180000000.0,400.0,6.0,5.0,1,0,1,0,1,0,0,0,1,0,1,0
35000000.0,200.0,3.0,3.0,0,0,0,1,0,0,0,1,0,1,0,0
90000000.0,300.0,5.0,4.0,1,0,1,1,0,0,0,1,0,1,0,0
580000000.0,600.0,6.0,6.0,1,1,1,0,1,1,0,1,1,0,1,0
70000000.0,160.0,5.0,4.0,0,0,1,0,1,0,0,0,1,0,1,0
180000000.0,410.0,7.0,6.0,0,0,0,0,0,0,0,1,0,0,1,0
110000000.0,300.0,4.0,4.0,0,0,0,0,0,1,0,1,0,0,1,0
450000000.0,430.0,8.0,4.0,0,1,0,0,1,0,0,0,1,0,1,0
180000000.0,400.0,6.0,3.0,1,0,1,0,1,0,0,0,1,0,1,0
190000000.0,405.0,7.0,6.0,0,0,0,1,1,0,1,1,1,0,1,0
190000000.0,4.0,6.0,6.0,0,0,0,1,1,0,1,1,1,0,1,0
55000000.0,200.0,4.0,3.0,0,0,0,1,1,1,0,1,1,1,0,0
2000000000.0,1500.0,8.0,4.0,1,1,1,1,1,1,1,1,1,0,1,0
190000000.0,405.0,6.0,6.0,0,0,0,1,1,0,1,1,1,0,1,0
45000000.0,250.0,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0
250000000.0,220.0,6.0,4.0,0,1,0,1,0,1,0,1,0,0,1,0
180000000.0,348.0,8.0,4.0,0,0,1,1,1,0,1,1,1,0,1,0
120000000.0,230.0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0
580000000.0,600.0,6.0,4.0,1,1,1,0,1,1,0,1,1,0,1,0
170000000.0,260.0,6.0,4.0,0,0,0,1,1,1,0,1,1,0,1,0
650000000.0,780.0,12.0,6.0,0,1,0,0,0,0,0,0,0,0,1,0
1300000000.0,1200.0,15.0,8.0,0,1,0,0,0,0,0,0,0,0,1,0
95000000.0,300.0,6.0,6.0,1,0,0,1,0,0,0,0,0,0,1,0
110000000.0,200.0,5.0,5.0,1,0,0,0,1,0,0,0,1,0,1,0
280000000.0,333.0,8.0,6.0,0,1,0,1,1,1,1,1,1,0,1,0
75000000.0,221.0,5.0,5.0,0,0,1,1,1,0,0,0,1,0,1,0
250000000.0,500.0,8.0,7.0,1,0,1,1,1,0,0,1,1,0,1,0
65000000.0,280.0,4.0,4.0,0,0,0,0,0,0,0,1,0,0,1,0
170000000.0,260.0,6.0,4.0,0,0,0,1,1,1,0,0,1,0,1,0
120000000.0,250.0,5.0,4.0,0,0,1,0,1,0,0,0,1,0,1,0
195000000.0,300.0,6.0,4.0,0,0,0,0,0,0,0,1,0,0,0,0
120000000.0,250.0,5.0,5.0,0,0,1,0,1,1,0,0,1,0,1,0
90000000.0,600.0,9.0,9.0,0,0,0,1,0,0,0,0,0,0,1,0
250000000.0,303.0,5.0,5.0,0,0,1,1,1,1,0,1,1,0,1,0
55000000.0,200.0,4.0,2.0,0,0,1,1,1,0,0,0,1,1,0,0
760000000.0,900.0,10.0,7.0,1,0,1,0,0,0,0,0,0,1,0,0
250000000.0,390.0,5.0,3.0,1,0,1,1,0,1,0,1,0,1,0,0
240000000.0,360.0,5.0,2.0,0,0,0,0,1,0,0,1,1,1,0,0
68000000.0,160.0,5.0,4.0,0,0,1,1,1,0,0,0,1,0,1,0
165000000.0,300.0,6.0,7.0,1,0,1,1,1,1,0,0,1,0,1,0
60000000.0,200.0,4.0,4.0,0,0,1,1,1,0,0,0,1,1,0,0
150000000.0,750.0,4.0,4.0,1,0,1,0,1,0,0,0,1,1,0,0
580000000.0,640.0,6.0,5.0,1,1,1,0,1,1,0,0,1,0,1,0
160000000.0,230.0,5.0,4.0,0,0,1,0,1,1,0,0,1,0,1,0
